School_deID,GradeLevel,StudentGender,StudentEthnicity,Special_Education,Homeless,SocioEconomically,TestDayName,OverallScore,OverallLevel,ExpectedAttendanceDays,DaysAttended,EnrolledPct,GradeAttendedPct,TeacherGender,TeacherTotalYearsOfService,TeacherEthnicity,OverallScoreStd,TotalAssessments,Growth
0,3,0,3,0,0,1,5,1499,3,180.0,179.0,1.0,3.994444444444445,0,8,7,0.6685823754789272,4,0
0,5,0,3,0,0,0,6,1528,3,180.0,179.0,1.0,5.9944444444444445,0,7,7,0.6506024096385542,4,0
0,6,0,3,0,0,0,0,1549,3,170.0,169.0,0.9444444444444444,6.994117647058824,0,21,7,0.689119170984456,4,0
4,1,1,4,0,0,1,4,1492,3,178.0,169.0,0.9888888888888888,1.949438202247191,0,14,7,0.7169811320754716,2,0
4,3,1,4,0,0,1,1,1487,2,180.0,173.0,1.0,3.9611111111111112,0,25,3,0.6455938697318008,2,-1
1,2,1,4,0,1,1,0,1462,3,180.0,175.0,1.0,2.9722222222222223,0,5,3,0.5672727272727273,4,0
1,3,1,4,0,1,1,4,1514,3,180.0,167.0,1.0,3.927777777777778,0,7,7,0.6973180076628352,4,0
1,4,1,4,0,1,1,6,1556,4,180.0,165.0,1.0,4.916666666666667,1,15,3,0.6987951807228916,4,1
1,6,1,4,0,1,1,4,1684,4,170.0,167.0,0.9444444444444444,6.982352941176471,0,19,3,0.9222797927461139,4,0
0,2,0,4,0,0,1,1,1491,4,180.0,158.0,1.0,2.8777777777777778,0,9,3,0.62,2,0
0,3,0,4,0,0,1,0,1574,4,180.0,173.0,1.0,3.9611111111111112,0,12,3,0.8122605363984674,2,0
2,5,0,4,0,0,1,1,1501,3,180.0,165.0,1.0,5.916666666666667,0,10,2,0.6041308089500861,2,0
2,6,0,4,0,0,1,4,1538,3,180.0,171.0,1.0,6.95,0,5,2,0.6701208981001727,2,0
1,2,1,4,0,0,1,0,1472,3,180.0,173.0,1.0,2.9611111111111112,0,5,3,0.5854545454545454,3,0
1,3,1,4,0,0,1,5,1487,2,180.0,176.0,1.0,3.977777777777778,0,1,7,0.6455938697318008,3,-1
1,4,1,4,0,0,1,6,1534,3,180.0,174.0,1.0,4.966666666666667,0,20,1,0.6609294320137694,3,1
4,0,1,4,0,0,1,6,1413,2,180.0,156.0,1.0,0.8666666666666667,0,6,3,0.4781818181818182,4,0
4,1,1,4,0,0,1,4,1476,3,180.0,174.0,1.0,1.9666666666666668,0,14,7,0.6834381551362684,4,1
4,3,1,4,0,0,1,0,1517,3,180.0,176.0,1.0,3.977777777777778,0,20,0,0.7030651340996169,4,0
4,4,1,4,0,0,1,6,1560,4,170.0,163.0,0.9444444444444444,4.958823529411765,0,13,3,0.7056798623063684,4,1
8,0,1,3,0,0,0,6,1434,3,180.0,180.0,1.0,0.999999,0,2,7,0.5163636363636364,3,0
8,1,1,3,0,0,0,6,1531,4,180.0,167.0,1.0,1.9277777777777776,0,27,3,0.7987421383647799,3,1
8,2,1,3,0,0,0,4,1430,2,180.0,172.0,1.0,2.955555555555556,0,1,7,0.509090909090909,3,-2
9,2,0,4,1,0,0,1,1475,3,180.0,179.0,1.0,2.9944444444444445,0,14,7,0.5909090909090909,4,0
9,3,0,4,1,0,0,1,1485,2,180.0,178.0,1.0,3.988888888888889,0,22,7,0.6417624521072797,4,-1
9,4,0,4,1,0,0,4,1468,2,180.0,172.0,1.0,4.955555555555556,0,13,3,0.5473321858864028,4,0
9,6,0,4,1,0,1,6,1537,3,170.0,146.0,0.9444444444444444,6.858823529411764,0,4,7,0.6683937823834197,4,1
3,6,0,4,1,0,1,0,1524,3,180.0,171.0,1.0,6.95,0,24,3,0.6459412780656304,1,0
1,4,1,4,0,0,1,5,1490,2,170.0,128.0,0.9444444444444444,4.752941176470588,0,14,3,0.5851979345955249,5,0
1,0,1,4,0,0,1,0,1414,3,180.0,121.0,1.0,0.6722222222222223,0,5,3,0.48,5,0
1,1,1,4,0,0,1,4,1421,2,180.0,150.0,1.0,1.8333333333333333,0,8,3,0.5681341719077568,5,-1
1,2,1,4,0,0,1,6,1428,2,180.0,156.0,1.0,2.8666666666666667,0,1,4,0.5054545454545455,5,0
1,3,1,4,0,0,1,0,1459,2,180.0,165.0,1.0,3.9166666666666665,0,3,3,0.5919540229885057,5,0
1,2,0,4,0,0,0,0,1473,3,173.0,152.0,0.9611111111111112,2.878612716763006,0,2,7,0.5872727272727273,4,0
1,3,0,4,0,0,0,4,1507,3,180.0,173.0,1.0,3.9611111111111112,0,6,3,0.6839080459770115,4,0
1,4,0,4,0,0,0,6,1511,3,180.0,166.0,1.0,4.922222222222223,1,18,7,0.621342512908778,4,0
1,5,0,4,0,0,0,4,1667,4,180.0,174.0,1.0,5.966666666666667,0,11,7,0.8898450946643718,4,1
1,4,1,4,0,0,1,5,1485,2,180.0,168.0,1.0,4.933333333333334,1,5,3,0.576592082616179,3,0
1,5,1,4,0,0,1,5,1518,3,180.0,168.0,1.0,5.933333333333334,0,11,0,0.6333907056798623,3,1
1,6,1,4,0,0,1,6,1464,1,180.0,174.0,1.0,6.966666666666667,0,7,0,0.542314335060449,3,-2
4,2,1,4,0,0,1,6,1481,3,180.0,157.0,1.0,2.8722222222222222,0,8,3,0.6018181818181818,4,0
4,3,1,4,0,0,1,1,1500,3,180.0,155.0,1.0,3.861111111111111,0,14,3,0.6704980842911877,4,0
4,4,1,4,0,0,1,5,1440,1,180.0,165.0,1.0,4.916666666666667,1,23,7,0.4991394148020654,4,-2
4,5,1,4,0,0,1,0,1504,2,180.0,163.0,1.0,5.905555555555556,0,6,2,0.6092943201376936,4,1
8,5,0,3,0,0,0,0,1570,4,180.0,174.0,1.0,5.966666666666667,0,5,7,0.7228915662650602,1,0
3,5,0,4,0,0,1,4,1501,2,170.0,153.0,0.9444444444444444,5.9,1,21,3,0.6041308089500861,5,0
3,1,0,4,0,0,1,6,1439,3,180.0,164.0,1.0,1.911111111111111,0,1,3,0.6058700209643606,5,0
3,2,0,4,0,0,1,4,1454,2,180.0,177.0,1.0,2.9833333333333334,0,20,3,0.5527272727272727,5,-1
3,3,0,4,0,0,1,5,1435,1,180.0,178.0,1.0,3.988888888888889,0,35,3,0.5459770114942529,5,-1
3,4,0,4,0,0,1,0,1475,2,180.0,160.0,1.0,4.888888888888889,0,18,3,0.5593803786574871,5,1
0,5,0,3,0,0,1,1,1518,3,180.0,170.0,1.0,5.944444444444445,0,32,7,0.6333907056798623,2,0
0,6,0,3,0,0,1,6,1299,1,180.0,173.0,1.0,6.961111111111111,1,20,7,0.25734024179620035,2,-2
9,1,0,4,0,0,1,0,1490,4,180.0,178.0,1.0,1.988888888888889,1,10,3,0.7127882599580713,4,0
9,2,0,4,0,0,1,5,1549,4,180.0,179.0,1.0,2.9944444444444445,0,23,7,0.7254545454545455,4,0
9,4,0,4,0,0,1,5,1501,3,180.0,176.0,1.0,4.977777777777778,0,14,3,0.6041308089500861,4,-1
9,5,0,4,0,0,1,5,1558,3,170.0,160.0,0.9444444444444444,5.941176470588236,0,15,3,0.7022375215146299,4,0
0,2,1,8,0,0,1,0,1586,4,180.0,180.0,1.0,2.999999,0,16,7,0.7927272727272727,2,0
0,3,1,8,0,0,1,0,1582,4,180.0,180.0,1.0,3.999999,0,25,3,0.8275862068965517,2,0
4,1,0,4,0,0,1,5,1474,4,180.0,155.0,1.0,1.8611111111111112,0,8,3,0.6792452830188679,3,0
4,2,0,4,0,0,1,0,1518,3,180.0,176.0,1.0,2.977777777777778,0,17,3,0.6690909090909091,3,-1
4,3,0,4,0,0,1,6,1546,4,180.0,178.0,1.0,3.988888888888889,0,21,3,0.7586206896551724,3,1
6,6,1,4,0,1,1,1,1556,3,170.0,143.0,0.9444444444444444,6.841176470588235,1,19,3,0.7012089810017271,5,0
6,2,1,4,0,1,1,5,1475,3,180.0,168.0,1.0,2.9333333333333336,0,13,3,0.5909090909090909,5,0
6,3,1,4,0,1,1,6,1521,3,180.0,175.0,1.0,3.9722222222222223,0,5,3,0.710727969348659,5,0
6,4,1,4,0,1,1,6,1504,3,180.0,171.0,1.0,4.95,0,9,3,0.6092943201376936,5,0
6,5,1,4,0,1,1,4,1529,3,180.0,97.0,1.0,5.538888888888889,0,19,3,0.6523235800344234,5,0
0,5,1,4,0,0,1,5,1524,3,180.0,180.0,1.0,5.999999,1,27,3,0.6437177280550774,2,0
0,6,1,4,0,0,1,4,1285,1,180.0,180.0,1.0,6.999999,0,8,7,0.23316062176165803,2,-2
3,0,0,4,0,0,1,0,1419,3,180.0,174.0,1.0,0.9666666666666668,0,1,7,0.4890909090909091,3,0
3,0,0,4,0,0,1,0,1431,3,180.0,172.0,1.0,0.9555555555555556,0,1,3,0.5109090909090909,3,0
6,3,0,4,0,0,1,4,1495,3,170.0,162.0,0.9444444444444444,3.952941176470589,0,27,3,0.6609195402298851,3,0
3,5,0,4,1,0,1,1,1531,3,180.0,178.0,1.0,5.988888888888889,0,11,3,0.6557659208261618,1,0
3,2,0,4,0,0,1,0,1563,4,180.0,180.0,1.0,2.999999,0,13,3,0.7509090909090909,1,0
0,4,1,4,0,0,1,1,1513,3,170.0,166.0,0.9444444444444444,4.976470588235294,0,31,3,0.6247848537005164,5,0
0,0,1,4,0,0,1,4,1454,4,180.0,175.0,1.0,0.9722222222222222,0,4,3,0.5527272727272727,5,0
0,1,1,4,0,0,1,6,1453,2,180.0,178.0,1.0,1.988888888888889,0,8,3,0.6352201257861635,5,-2
0,2,1,4,0,0,1,5,1470,2,180.0,177.0,1.0,2.9833333333333334,0,6,3,0.5818181818181818,5,0
0,3,1,4,0,0,1,4,1497,3,180.0,171.0,1.0,3.95,0,17,2,0.6647509578544061,5,1
6,3,0,4,0,0,0,0,1452,1,180.0,178.0,1.0,3.988888888888889,0,16,3,0.578544061302682,4,0
6,4,0,4,0,0,0,6,1509,3,180.0,178.0,1.0,4.988888888888889,0,8,3,0.6179001721170396,4,2
6,5,0,4,0,0,0,6,1526,3,180.0,180.0,1.0,5.999999,0,19,3,0.6471600688468159,4,0
6,6,0,4,0,0,1,4,1497,2,180.0,160.0,1.0,6.888888888888889,1,10,3,0.5993091537132987,4,-1
7,0,0,4,0,0,1,4,1481,4,180.0,174.0,1.0,0.9666666666666668,0,17,3,0.6018181818181818,4,0
7,1,0,4,0,0,1,4,1497,3,180.0,174.0,1.0,1.9666666666666668,0,37,3,0.7274633123689728,4,-1
7,3,0,4,0,0,1,0,1513,3,174.0,163.0,0.9666666666666668,3.9367816091954015,0,5,0,0.6954022988505747,4,0
7,4,0,4,0,0,1,4,1675,4,170.0,157.0,0.9444444444444444,4.923529411764706,0,26,3,0.9036144578313253,4,1
4,1,1,4,0,0,1,6,1452,3,180.0,169.0,1.0,1.9388888888888889,0,10,7,0.6331236897274634,4,0
4,2,1,4,0,0,1,4,1575,4,180.0,180.0,1.0,2.999999,0,9,3,0.7727272727272727,4,1
4,4,1,4,0,0,1,5,1505,3,180.0,178.0,1.0,4.988888888888889,0,7,3,0.6110154905335629,4,-1
4,5,1,4,0,1,1,1,1523,3,170.0,164.0,0.9444444444444444,5.964705882352941,0,11,3,0.6419965576592083,4,0
2,2,0,4,0,0,0,6,1479,3,151.0,140.0,0.8388888888888889,2.9271523178807946,0,3,7,0.5981818181818181,4,0
2,3,0,4,1,0,0,0,1451,2,180.0,168.0,1.0,3.9333333333333336,0,6,7,0.5766283524904214,4,-1
2,4,0,4,1,0,0,6,1517,3,180.0,172.0,1.0,4.955555555555556,0,23,7,0.6316695352839932,4,1
2,5,0,4,1,0,0,6,1491,2,170.0,153.0,0.9444444444444444,5.9,0,14,3,0.5869191049913941,4,-1
4,1,0,4,0,0,1,5,1488,4,180.0,168.0,1.0,1.9333333333333331,0,8,3,0.7085953878406709,3,0
4,2,0,4,0,0,1,0,1549,4,180.0,171.0,1.0,2.95,0,17,3,0.7254545454545455,3,0
4,4,0,4,0,0,0,6,1559,4,180.0,177.0,1.0,4.983333333333333,1,24,7,0.7039586919104991,3,0
2,4,0,4,0,0,1,1,1525,3,180.0,166.0,1.0,4.922222222222223,0,4,7,0.6454388984509466,1,0
1,0,1,4,0,0,1,1,1384,2,140.0,131.0,0.7777777777777778,0.9357142857142856,0,15,3,0.4254545454545455,1,0
9,3,1,4,0,0,0,4,1524,3,175.0,120.0,0.9722222222222222,3.685714285714286,0,13,7,0.7164750957854407,1,0
9,3,0,4,0,0,1,6,1498,3,180.0,171.0,1.0,3.95,0,2,3,0.6666666666666666,2,0
0,6,0,4,0,0,0,4,1578,4,180.0,167.0,1.0,6.927777777777778,1,13,7,0.7392055267702936,2,1
2,0,0,4,0,0,0,1,1565,4,180.0,144.0,1.0,0.8,0,1,7,0.7545454545454545,2,0
2,0,0,4,0,0,0,5,1479,4,180.0,177.0,1.0,0.9833333333333332,0,7,3,0.5981818181818181,2,0
8,4,0,4,0,0,0,5,1508,3,180.0,180.0,1.0,4.999999,0,6,3,0.6161790017211703,3,0
8,5,0,4,0,0,1,4,1488,2,180.0,178.0,1.0,5.988888888888889,0,6,7,0.5817555938037866,3,-1
8,6,0,4,0,0,1,5,1507,2,180.0,153.0,1.0,6.85,0,18,7,0.616580310880829,3,0
1,4,1,4,1,0,1,6,1486,2,180.0,170.0,1.0,4.944444444444445,0,2,3,0.5783132530120482,3,0
1,5,1,4,1,0,1,0,1461,1,180.0,179.0,1.0,5.9944444444444445,0,4,3,0.5352839931153184,3,-1
1,6,1,4,1,0,1,6,1568,4,180.0,178.0,1.0,6.988888888888889,0,5,3,0.7219343696027634,3,3
4,6,1,4,0,0,1,6,1407,1,149.0,136.0,0.8277777777777777,6.912751677852349,0,22,3,0.4438687392055268,1,0
0,4,1,4,0,0,1,6,1546,3,170.0,138.0,0.9444444444444444,4.811764705882353,0,20,7,0.6815834767641996,5,0
0,0,1,4,0,0,1,0,1416,3,180.0,162.0,1.0,0.9,0,8,3,0.48363636363636364,5,0
0,1,1,4,0,0,1,4,1497,3,180.0,167.0,1.0,1.9277777777777776,0,10,3,0.7274633123689728,5,0
0,2,1,4,0,0,1,6,1494,3,180.0,173.0,1.0,2.9611111111111112,0,22,3,0.6254545454545455,5,0
0,3,1,4,0,0,0,0,1528,3,180.0,177.0,1.0,3.983333333333333,0,9,3,0.7241379310344828,5,0
0,5,1,4,1,0,0,6,1551,4,180.0,178.0,1.0,5.988888888888889,0,2,7,0.6901893287435457,1,0
4,5,0,4,1,0,1,1,1614,4,170.0,156.0,0.9444444444444444,5.91764705882353,0,11,3,0.7986230636833046,5,0
4,1,0,4,1,0,1,6,1431,2,180.0,170.0,1.0,1.9444444444444444,0,10,7,0.589098532494759,5,0
4,2,0,4,1,0,1,4,1477,3,180.0,170.0,1.0,2.9444444444444446,0,9,3,0.5945454545454546,5,1
4,3,0,4,1,0,1,0,1457,2,180.0,169.0,1.0,3.938888888888889,0,24,3,0.5881226053639846,5,-1
4,4,0,4,1,0,1,6,1533,3,163.0,158.0,0.9055555555555556,4.969325153374233,1,24,7,0.6592082616179001,5,1
6,0,0,4,0,0,1,5,1426,3,180.0,176.0,1.0,0.9777777777777776,0,10,3,0.5018181818181818,3,0
6,1,0,4,0,0,1,6,1465,3,180.0,174.0,1.0,1.9666666666666668,0,5,7,0.660377358490566,3,0
6,3,0,4,0,0,1,1,1539,4,180.0,147.0,1.0,3.8166666666666655,0,13,2,0.7452107279693486,3,1
2,0,0,4,0,0,1,4,1360,1,180.0,166.0,1.0,0.9222222222222224,0,29,3,0.38181818181818183,4,0
2,1,0,4,0,0,1,0,1407,1,180.0,176.0,1.0,1.9777777777777776,0,4,3,0.5387840670859538,4,0
2,3,0,4,0,0,1,1,1433,1,180.0,171.0,1.0,3.95,0,35,7,0.5421455938697318,4,0
2,4,0,4,0,0,1,4,1477,2,170.0,160.0,0.9444444444444444,4.941176470588236,1,25,7,0.5628227194492255,4,1
7,3,1,4,0,0,1,0,1512,3,180.0,168.0,1.0,3.9333333333333336,0,6,3,0.6934865900383141,2,0
7,4,1,4,0,0,1,6,1614,4,170.0,164.0,0.9444444444444444,4.964705882352941,0,29,3,0.7986230636833046,2,1
4,5,1,4,0,0,1,1,1552,4,180.0,169.0,1.0,5.938888888888889,0,1,2,0.6919104991394148,1,0
1,3,0,4,0,0,1,1,1507,3,180.0,164.0,1.0,3.911111111111111,1,2,7,0.6839080459770115,4,0
1,4,0,4,0,0,1,6,1553,4,180.0,179.0,1.0,4.9944444444444445,0,18,1,0.693631669535284,4,1
1,5,0,4,0,0,1,6,1504,2,180.0,177.0,1.0,5.983333333333333,0,19,0,0.6092943201376936,4,-2
1,6,0,4,0,0,1,6,1579,4,180.0,178.0,1.0,6.988888888888889,0,11,0,0.7409326424870466,4,2
5,4,0,4,0,0,0,6,1520,3,170.0,164.0,0.9444444444444444,4.964705882352941,0,26,7,0.6368330464716007,5,0
5,0,0,4,0,0,0,4,1435,3,180.0,171.0,1.0,0.95,0,22,7,0.5181818181818182,5,0
5,1,0,4,0,0,0,5,1434,2,180.0,178.0,1.0,1.988888888888889,0,22,7,0.5953878406708596,5,-1
5,2,0,4,0,0,0,5,1442,2,180.0,180.0,1.0,2.999999,0,14,3,0.5309090909090909,5,0
5,3,0,4,0,0,0,5,1470,2,180.0,170.0,1.0,3.9444444444444446,0,5,0,0.6130268199233716,5,0
5,4,0,4,0,0,0,6,1563,4,170.0,163.0,0.9444444444444444,4.958823529411765,0,26,7,0.7108433734939759,5,0
5,0,0,4,0,0,0,4,1470,4,180.0,173.0,1.0,0.9611111111111112,0,22,7,0.5818181818181818,5,0
5,1,0,4,0,1,1,1,1465,3,180.0,175.0,1.0,1.9722222222222223,0,18,3,0.660377358490566,5,-1
5,2,0,4,0,0,0,5,1447,2,180.0,168.0,1.0,2.9333333333333336,0,18,7,0.54,5,-1
5,3,0,4,0,0,0,5,1517,3,180.0,173.0,1.0,3.9611111111111112,1,25,2,0.7030651340996169,5,1
0,5,0,4,1,0,1,5,1477,2,180.0,164.0,1.0,5.911111111111111,1,18,3,0.5628227194492255,2,0
0,6,0,4,1,0,1,1,1513,2,180.0,176.0,1.0,6.977777777777778,0,7,7,0.6269430051813472,2,0
2,5,1,4,1,0,1,5,1671,4,180.0,179.0,1.0,5.9944444444444445,0,12,7,0.8967297762478486,1,0
7,4,1,4,0,0,1,6,1510,3,180.0,127.0,1.0,4.705555555555556,0,14,3,0.6196213425129088,3,0
7,5,1,4,0,0,1,1,1504,2,180.0,170.0,1.0,5.944444444444445,0,7,3,0.6092943201376936,3,-1
7,6,1,4,0,0,1,0,1473,1,180.0,175.0,1.0,6.972222222222222,1,20,3,0.5578583765112263,3,-1
7,0,1,4,0,0,1,4,1268,1,180.0,167.0,1.0,0.9277777777777778,0,17,3,0.21454545454545454,4,0
7,1,1,4,1,0,1,4,1332,1,180.0,179.0,1.0,1.9944444444444445,0,37,3,0.38155136268343814,4,0
3,3,1,4,1,0,1,0,1418,1,180.0,168.0,1.0,3.9333333333333336,0,3,3,0.5134099616858238,4,0
3,4,1,4,1,0,1,5,1434,1,155.0,151.0,0.8611111111111112,4.974193548387097,0,30,7,0.48881239242685026,4,0
0,6,1,4,0,0,0,5,1566,4,180.0,177.0,1.0,6.983333333333333,1,10,7,0.7184801381692574,1,0
7,4,1,4,1,0,1,4,1459,2,180.0,167.0,1.0,4.927777777777778,0,18,3,0.53184165232358,3,0
7,5,1,4,1,0,1,1,1491,2,180.0,174.0,1.0,5.966666666666667,0,7,3,0.5869191049913941,3,0
7,6,1,4,1,0,1,0,1419,1,180.0,170.0,1.0,6.944444444444445,1,17,3,0.46459412780656306,3,-1
5,0,1,4,0,0,1,1,1417,3,180.0,154.0,1.0,0.8555555555555555,0,8,0,0.48545454545454547,3,0
1,0,1,4,0,0,1,4,1433,3,180.0,158.0,1.0,0.8777777777777778,0,23,3,0.5145454545454545,3,0
4,3,1,4,0,0,1,0,1495,3,170.0,170.0,0.9444444444444444,3.999999,1,15,7,0.6609195402298851,3,0
7,2,1,4,0,0,1,6,1487,3,180.0,155.0,1.0,2.861111111111111,0,14,3,0.6127272727272727,1,0
9,6,1,4,1,0,1,0,1499,2,180.0,143.0,1.0,6.794444444444444,0,26,7,0.6027633851468048,5,0
9,2,1,4,1,0,1,1,1462,3,180.0,168.0,1.0,2.9333333333333336,0,14,7,0.5672727272727273,5,0
1,3,1,4,1,0,1,5,1464,2,180.0,175.0,1.0,3.9722222222222223,0,1,7,0.6015325670498084,5,-1
1,4,1,4,1,0,1,6,1423,1,180.0,169.0,1.0,4.938888888888889,1,15,3,0.46987951807228917,5,-1
1,5,1,4,1,0,1,0,1484,2,180.0,160.0,1.0,5.888888888888889,0,8,3,0.5748709122203098,5,1
3,5,0,4,1,0,1,1,1456,1,180.0,172.0,1.0,5.955555555555556,0,18,7,0.5266781411359724,2,0
3,6,0,4,1,0,1,1,1494,2,180.0,173.0,1.0,6.961111111111111,0,27,7,0.5941278065630398,2,1
3,0,0,4,0,0,1,6,1415,3,180.0,175.0,1.0,0.9722222222222222,0,1,3,0.4818181818181818,1,0
0,4,0,4,0,0,1,5,1493,3,180.0,162.0,1.0,4.9,0,15,3,0.5903614457831325,3,0
0,5,0,4,0,0,1,2,1545,3,180.0,163.0,1.0,5.905555555555556,0,3,7,0.6798623063683304,3,0
0,6,0,4,0,0,1,0,1292,1,180.0,160.0,1.0,6.888888888888889,0,8,7,0.2452504317789292,3,-2
2,5,1,4,0,0,1,1,1531,3,180.0,179.0,1.0,5.9944444444444445,0,10,2,0.6557659208261618,1,0
9,0,1,4,0,0,1,4,1486,4,176.0,141.0,0.9777777777777776,0.8011363636363636,0,6,3,0.610909090909091,1,0
0,1,1,4,0,1,1,1,1476,4,180.0,161.0,1.0,1.8944444444444444,0,22,7,0.6834381551362684,4,0
0,2,1,4,0,1,1,1,1508,3,180.0,179.0,1.0,2.9944444444444445,0,3,3,0.6509090909090909,4,-1
0,4,1,4,0,1,1,4,1490,2,180.0,175.0,1.0,4.972222222222222,1,21,3,0.5851979345955249,4,-1
0,5,1,4,0,1,1,6,1558,3,170.0,153.0,0.9444444444444444,5.9,0,21,7,0.7022375215146299,4,1
8,4,0,4,0,0,1,4,1524,3,180.0,171.0,1.0,4.95,0,5,3,0.6437177280550774,1,0
5,2,0,3,0,0,1,1,1514,4,180.0,167.0,1.0,2.927777777777778,0,4,3,0.6618181818181819,1,0
3,3,1,4,0,0,1,0,1496,3,180.0,174.0,1.0,3.966666666666667,0,25,3,0.6628352490421456,4,0
3,4,1,4,0,0,1,4,1528,3,180.0,179.0,1.0,4.9944444444444445,0,5,7,0.6506024096385542,4,0
3,5,1,4,0,0,1,6,1546,3,180.0,179.0,1.0,5.9944444444444445,0,6,7,0.6815834767641996,4,0
3,6,1,4,0,0,0,4,1689,4,180.0,180.0,1.0,6.999999,0,12,3,0.9309153713298791,4,1
2,6,1,4,0,0,1,6,1560,3,170.0,154.0,0.9444444444444444,6.905882352941177,0,22,7,0.7081174438687392,5,0
2,2,1,4,0,0,1,4,1478,3,180.0,177.0,1.0,2.9833333333333334,0,2,7,0.5963636363636363,5,0
2,3,1,4,0,0,1,6,1500,3,180.0,177.0,1.0,3.983333333333333,0,16,7,0.6704980842911877,5,0
2,4,1,4,0,0,1,6,1465,2,180.0,179.0,1.0,4.9944444444444445,1,23,7,0.5421686746987951,5,-1
2,5,1,4,0,0,1,1,1532,3,180.0,174.0,1.0,5.966666666666667,0,13,3,0.657487091222031,5,1
2,2,0,4,0,0,1,5,1521,4,180.0,178.0,1.0,2.988888888888889,0,5,3,0.6745454545454546,1,0
2,4,1,5,0,0,1,5,1552,4,180.0,178.0,1.0,4.988888888888889,1,13,7,0.6919104991394148,1,0
6,5,0,4,0,0,0,0,1483,2,167.0,164.0,0.9277777777777778,5.982035928143713,0,14,3,0.5731497418244407,2,0
6,6,0,4,0,0,1,4,1539,3,180.0,171.0,1.0,6.95,0,5,3,0.6718480138169257,2,1
2,2,1,4,0,1,1,4,1455,3,152.0,109.0,0.8444444444444444,2.7171052631578947,0,2,7,0.5545454545454546,1,0
7,4,0,4,1,0,1,6,1493,3,180.0,171.0,1.0,4.95,0,14,3,0.5903614457831325,3,0
7,5,0,4,1,0,1,1,1528,3,180.0,171.0,1.0,5.95,0,1,7,0.6506024096385542,3,0
7,6,0,4,1,0,1,0,1471,1,180.0,176.0,1.0,6.977777777777778,1,17,3,0.5544041450777202,3,-2
0,2,1,4,0,0,1,0,1404,1,151.0,133.0,0.8388888888888889,2.880794701986755,0,13,3,0.4618181818181818,1,0
3,6,0,4,1,0,1,0,1454,1,180.0,133.0,1.0,6.738888888888889,0,18,7,0.5250431778929189,1,0
0,5,0,4,0,0,1,2,1446,1,180.0,142.0,1.0,5.788888888888889,0,3,7,0.5094664371772806,2,0
0,6,0,4,0,0,1,0,1285,1,180.0,168.0,1.0,6.933333333333334,0,8,7,0.23316062176165803,2,0
6,3,1,4,0,0,1,0,1527,3,180.0,179.0,1.0,3.994444444444445,0,16,3,0.7222222222222222,2,0
6,4,1,4,0,0,1,0,1557,4,180.0,180.0,1.0,4.999999,0,8,3,0.7005163511187608,2,1
3,0,1,4,0,0,0,0,1372,1,170.0,138.0,0.9444444444444444,0.8117647058823529,0,1,7,0.4036363636363636,1,0
9,4,0,7,0,0,0,4,1478,2,174.0,169.0,0.9666666666666668,4.971264367816092,0,8,2,0.5645438898450946,2,0
4,5,0,7,0,0,1,4,1504,2,180.0,165.0,1.0,5.916666666666667,0,6,2,0.6092943201376936,2,0
5,4,0,4,0,0,1,1,1456,1,170.0,138.0,0.9444444444444444,4.811764705882353,0,4,6,0.5266781411359724,5,0
5,0,0,4,0,1,1,4,1351,1,180.0,158.0,1.0,0.8777777777777778,0,22,7,0.3654545454545455,5,0
5,1,0,4,0,1,1,6,1379,1,180.0,167.0,1.0,1.9277777777777776,0,22,7,0.480083857442348,5,0
5,2,0,4,0,0,1,5,1416,1,180.0,174.0,1.0,2.966666666666667,0,14,3,0.48363636363636364,5,0
5,3,0,4,0,0,1,6,1445,1,180.0,167.0,1.0,3.927777777777778,0,5,0,0.5651340996168582,5,0
9,0,1,4,0,0,0,0,1450,3,180.0,170.0,1.0,0.9444444444444444,0,12,3,0.5454545454545454,2,0
9,3,1,4,0,0,0,6,1549,4,170.0,160.0,0.9444444444444444,3.941176470588236,0,13,3,0.764367816091954,2,1
8,2,1,4,0,0,1,4,1465,2,180.0,170.0,1.0,2.9444444444444446,0,1,7,0.5727272727272728,3,0
8,3,1,4,0,0,1,4,1463,2,180.0,132.0,1.0,3.733333333333333,0,9,3,0.5996168582375478,3,0
8,4,1,4,0,0,1,6,1517,3,170.0,131.0,0.9444444444444444,4.770588235294118,0,20,3,0.6316695352839932,3,1
8,5,0,4,0,0,1,0,1524,3,180.0,174.0,1.0,5.966666666666667,0,5,7,0.6437177280550774,1,0
9,3,1,4,0,0,1,6,1501,3,180.0,174.0,1.0,3.966666666666667,0,6,3,0.6724137931034483,3,0
9,4,1,4,0,0,1,6,1608,4,180.0,180.0,1.0,4.999999,0,12,3,0.7882960413080895,3,1
9,6,1,4,0,0,1,0,1611,4,180.0,180.0,1.0,6.999999,0,3,7,0.7962003454231433,3,0
8,3,1,4,1,0,0,5,1433,1,180.0,169.0,1.0,3.938888888888889,0,10,7,0.5421455938697318,2,0
1,4,1,4,1,0,0,6,1453,1,180.0,175.0,1.0,4.972222222222222,0,2,3,0.5215146299483648,2,0
2,3,1,4,1,1,1,5,1463,2,180.0,175.0,1.0,3.9722222222222223,0,2,7,0.5996168582375478,3,0
2,4,1,4,1,0,1,0,1478,2,180.0,180.0,1.0,4.999999,0,26,3,0.5645438898450946,3,0
2,5,1,4,1,0,1,6,1434,1,180.0,180.0,1.0,5.999999,0,27,3,0.48881239242685026,3,-1
