RecordType,Blank1,Blank2,LocalUse,Blank3,Blank4,DateofBirth,DateofBirthforTesting,Gender,CALPADSGrade,GradeAssessed,CALPADSCharterSchoolIndicator,SPEDAcctDist,CALPADSNPSSchoolFlag,Section504Status,CALPADSIDEAIndicator,IDEAIndicatorforTesting,PrimaryDisabilityType,PrimaryDisabilityforTesting,MigrantStatus,ELEntryDate,ELExitDate,ELStatus,FirstEntryDateInUSSchool,ELASforTesting,CALPADSPrimaryLanguage,PrimaryLanguageforTesting,CEDSLanguageCode,MilitaryStatus,FosterStatus,HomelessStatus,EconomicDisadvantageStatus,EconomicDisadvantageTesting,HispanicorLatino,AmericanIndianorAlaskaNative,Asian,BlackorAfricanAmerican,White,HawaiianOrOtherPacificIslander,Filipino,TwoorMoreRaces,ReportingEthnicity,ParentEducationLevel,TestedStatus,ScoreAvailableDate,TestedCharterSchoolIndicator1,TestedCharterCode1,TestedSchoolNPSFlag1,TestStartDate1,TestCompletedDate1,TestedCharterSchoolIndicator2,TestedCharterCode2,TestedSchoolNPSFlag2,TestStartDate2,TestCompletedDate2,TestedCharterSchoolIndicator3,TestedCharterCode3,TestedSchoolNPSFlag3,TestStartDate3,TestCompletedDate3,TestedCharterSchoolIndicator4,TestedCharterCode4,TestedSchoolNPSFlag4,TestStartDate4,TestCompletedDate4,FinalTestedCharterSchoolIndicator,FinalTestedCharterCode,FinalTestedSchoolNPSFlag,FinalTestCompletedDate,OpportunityID1,OpportunityTestingStatus1,OpportunityID2,OpportunityTestingStatus2,OpportunityID3,OpportunityTestingStatus3,OpportunityID4,OpportunityTestingStatus4,StudentExitCode,StudentExitWithdrawalDate,StudentRemovedCALPADSFileDate,ConditionCode,Attemptedness,IncludeIndicator,UnlistedResources1,UnlistedResources2,UnlistedResources3,UnlistedResources4,SSREligible,RemoteTester1,RemoteTester2,RemoteTester3,RemoteTester4,TestMode1,TestMode2,TestMode3,TestMode4,ForceComplete,Blank5,RawScore1,RawScore2,RawScore3,RawScore4,OverallScaleScore,PercentCorrect,OralLanguageScaleScore,WrittenLanguageScaleScore,OverallPL,PreliminaryIndicator,OralLanguagePL,WrittenLanguagePL,OverallScaleScoreCSEM,OralLanguageCSEM,WrittenLanguageCSEM,ListeningPL,SpeakingPL,ReadingPL,WritingPL,DomainEx1,DomainEx2,DomainEx3,DomainEx4,OverallItemsAttempted,ItemsAttempted1,ItemsAttempted2,ItemsAttempted3,ItemsAttempted4,AccommodationsIndicator,DesignatedSupportIndicator,EAAmericanSignLanguage1,EAAmericanSignLanguage2,EAAudioScript1,EAAudioScript2,EAAudioScript3,EAAudioScript4,EABraille1,EABraille2,EABraille3,EABraille4,EAClosedCaptioning1,EAClosedCaptioning2,EAClosedCaptioning3,EAClosedCaptioning4,EASpeechtoText1,EASpeechtoText2,EASpeechtoText3,EASpeechtoText4,EATexttoSpeech1,EATexttoSpeech2,EATexttoSpeech4,NEAAdditionalInstructionalSupports1,NEAAlternateResponseOptions1,NEAAlternateResponseOptions2,NEAAlternateResponseOptions3,NEAAlternateResponseOptions4,NEAManuallyCodedEnglish1,NEAManuallyCodedEnglish2,NEAManuallyCodedEnglish3,NEAManuallyCodedEnglish4,NEAAudioScript1,NEAAudioScript2,NEAAudioScript3,NEAAudioScript4,NEABreaks1,NEABreaks2,NEABreaks3,NEABreaks4,NEABraille1,NEABraille2,NEABraille3,NEABraille4,NEAScribe1,NEAScribe2,NEAScribe3,NEAScribe4,NEASpeechtoText1,NEASpeechtoText2,NEASpeechtoText3,NEASpeechtoText4,NEALargeVersionsofPaper1,NEALargeVersionsofPaper2,NEALargeVersionsofPaper3,NEALargeVersionsofPaper4,NEAUnlisted Resources1,NEAUnlisted Resources2,NEAUnlisted Resources3,NEAUnlisted Resources4,NEAWordProcessor1,NEAWordProcessor2,NEAWordProcessor3,NEAWordProcessor4,EDSColorContrast1,EDSColorContrast2,EDSColorContrast3,EDSColorContrast4,EDSMasking1,EDSMasking2,EDSMasking3,EDSMasking4,EDSMousePointer1,EDSMousePointer2,EDSMousePointer3,EDSMousePointer4,EDSPauseorReplayAudio1,EDSPauseorReplayAudio2,EDSPermissiveMode1,EDSPermissiveMode2,EDSPermissiveMode3,EDSPermissiveMode4,EDSPrintSize1,EDSPrintSize2,EDSPrintSize3,EDSPrintSize4,EDSStreamline1,EDSStreamline2,EDSStreamline3,EDSStreamline4,EDSTurnOffAnyUniversalTool1,EDSTurnOffAnyUniversalTool2,EDSTurnOffAnyUniversalTool3,EDSTurnOffAnyUniversalTool4,NEDSAmplification1,NEDSAmplification2,NEDSAmplification3,NEDSAmplification4,NEDSColorContrast1,NEDSColorContrast2,NEDSColorContrast3,NEDSColorContrast4,NEDSColorOverlay1,NEDSColorOverlay2,NEDSColorOverlay3,NEDSColorOverlay4,NEDSInterfaceAssistant1,NEDSInterfaceAssistant2,NEDSInterfaceAssistant3,NEDSInterfaceAssistant4,NEDSMagnification1,NEDSMagnification2,NEDSMagnification3,NEDSMagnification4,NEDSMasking1,NEDSMasking2,NEDSMasking3,NEDSMasking4,NEDSMedicalSupports1,NEDSMedicalSupports2,NEDSMedicalSupports3,NEDSMedicalSupports4,NEDSNoiseBuffers1,NEDSNoiseBuffers2,NEDSNoiseBuffers3,NEDSNoiseBuffers4,NEDSPrintonDemand1,NEDSPrintonDemand2,NEDSPrintonDemand3,NEDSPrintonDemand4,NEDSPauseorReplayAudio1,NEDSPauseorReplayAudio2,NEDSReadAloudItems1,NEDSReadAloudItems4,NEDSSeparateSetting1,NEDSSeparateSetting2,NEDSSeparateSetting3,NEDSSeparateSetting4,NEDSSimplifiedTestDirections1,NEDSSimplifiedTestDirections2,NEDSSimplifiedTestDirections3,NEDSSimplifiedTestDirections4,NEDSTranslatedTestDirections1,NEDSTranslatedTestDirections2,NEDSTranslatedTestDirections3,NEDSTranslatedTestDirections4,SSREligibleMinus1,AttemptednessMinus1,GradeAssessedMinus1,ConditionCodeMinus1,ListeningRawScoreMinus1,SpeakingRawScoreMinus1,ReadingRawScoreMinus1,WritingRawScoreMinus1,OverallScaleScoreMinus1,OverallPLMinus1,OralLanguageScaleScoreMinus1,OralLanguageCSEMMinus1,OralLanguagePLMinus1,WrittenLanguageScaleScoreMinus1,WrittenLanguageCSEMMinus1,WrittenLanguagePLMinus1,ListeningPLMinus1,SpeakingPLMinus1,ReadingPLMinus1,WritingPLMinus1,SSREligibleMinus2,AttemptednessMinus2,GradeAssessedMinus2,ConditionCodeMinus2,ListeningRawScoreMinus2,SpeakingRawScoreMinus2,ReadingRawScoreMinus2,WritingRawScoreMinus2,OverallScaleScoreMinus2,OverallPLMinus2,OralLanguageScaleScoreMinus2,OralLanguageCSEMMinus2,OralLanguagePLMinus2,WrittenLanguageScaleScoreMinus2,WrittenLanguageCSEMMinus2,WrittenLanguagePLMinus2,ListeningPLMinus2,SpeakingPLMinus2,ReadingPLMinus2,WritingPLMinus2,SSREligibleMinus3,AttemptednessMinus3,GradeAssessedMinus3,ConditionCodeMinus3,ListeningRawScoreMinus3,SpeakingRawScoreMinus3,ReadingRawScoreMinus3,WritingRawScoreMinus3,OverallScaleScoreMinus3,OverallPLMinus3,OralLanguageScaleScoreMinus3,OralLanguageCSEMMinus3,OralLanguagePLMinus3,WrittenLanguageScaleScoreMinus3,WrittenLanguageCSEMMinus3,WrittenLanguagePLMinus3,ListeningPLMinus3,SpeakingPLMinus3,ReadingPLMinus3,WritingPLMinus3,ReportCreatedDate,EndofRecord,Stu_deID,School_deID,District_deID,AcademicYear
21,,,,,,2010-03-11 00:00:00,2010-03-11 00:00:00,M,6,6,,,N,No,No,No,,,No,2015-07-27 00:00:00,,Yes,2015-07-27 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-05-06 00:00:00,,,N,2022-04-21 00:00:00,2022-04-21 00:00:00,,,N,2022-03-07 00:00:00,2022-03-07 00:00:00,,,N,2022-04-21 00:00:00,2022-04-21 00:00:00,,,N,2022-04-22 00:00:00,2022-04-22 00:00:00,,,N,2022-04-22 00:00:00,151029831,C,143699586,C,151092446,C,151391369,C,,,,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,16,22,12,14,1521,,1505,1537,3,,3,2,,16,15,2,2,1,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,5,,17,30,11,10,1533,3,1571,25,4,1494,13,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,16,27,19,10,1517,3,1514,19,4,1519,14,3,2,3,2,2,2022-08-05 00:00:00,ZZ,2266,1,0,2021-2022
21,,,,,,2013-04-19 00:00:00,2013-04-19 00:00:00,F,3,3,,,N,No,No,No,,,No,2018-08-14 00:00:00,,Yes,2018-07-23 00:00:00,EL,5,5,PHI,No,,No,No,No,No,No,No,No,No,No,Yes,No,400,15,Y,2022-05-04 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-04-25 00:00:00,2022-04-25 00:00:00,,,N,2022-04-27 00:00:00,150241823,C,153518577,C,150306858,C,151978721,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,18,26,11,7,1505,,1529,1481,3,,4,2,,18,13,3,3,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,KN,,13,19,11,8,1427,3,1447,13,3,1380,8,2,2,3,2,2,2022-08-05 00:00:00,ZZ,3340,1,0,2021-2022
21,,,,,,2014-07-15 00:00:00,2014-07-15 00:00:00,M,2,2,,3768221,N,No,Yes,Yes,AUT,AUT,No,2019-08-20 00:00:00,,Yes,2019-07-22 00:00:00,EL,5,5,PHI,No,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,400,12,Y,2022-06-30 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-05-31 00:00:00,2022-05-31 00:00:00,,,N,2022-05-20 00:00:00,2022-05-20 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-31 00:00:00,162887358,C,164414613,C,163379658,C,52970609107471,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,14,15,18,11,1444,,1423,1465,2,,2,2,,11,11,2,1,2,2,N,N,N,N,66,22,12,26,6,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEA_Breaks,NEA_Breaks,NEA_Breaks,NEA_Breaks,,,,,NEA_SC_WritItems,NEA_SC_WritItems,NEA_SC_WritItems,NEA_SC_WritItems,NEA_STT,NEA_STT,NEA_STT,,,,,,,,,,,,,,,,,,,,,,,,,,TDS_UAV_1,TDS_UAV_1,,,,,,,,,TDS_SLM1,TDS_SLM1,TDS_SLM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEDS_NoiseBuf,NEDS_NoiseBuf,NEDS_NoiseBuf,NEDS_NoiseBuf,,,,,,,,,NEDS_SS,NEDS_SS,NEDS_SS,NEDS_SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,3907,1,0,2021-2022
21,,,,,,2012-03-28 00:00:00,2012-03-28 00:00:00,F,4,4,,,N,No,No,No,,,No,2016-09-19 00:00:00,,Yes,2017-07-24 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-05-03 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-03-09 00:00:00,2022-03-09 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-04-20 00:00:00,2022-04-21 00:00:00,,,N,2022-04-21 00:00:00,150176800,C,144148647,C,150282827,C,150586627,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,17,22,17,14,1520,,1489,1551,3,,3,3,,15,16,3,2,2,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,18,26,17,10,1529,3,1534,19,4,1524,14,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,1,,17,15,16,11,1451,2,1448,12,2,1453,12,2,2,2,2,2,2022-08-05 00:00:00,ZZ,2375,1,0,2021-2022
21,,,,,,2014-02-03 00:00:00,2014-02-03 00:00:00,M,2,2,,,N,No,No,No,,,No,2021-05-07 00:00:00,,Yes,2021-04-06 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-06-30 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-05-16 00:00:00,2022-05-16 00:00:00,,,N,2022-05-05 00:00:00,2022-05-09 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-16 00:00:00,157471371,C,161712486,C,157507568,C,52970609107464,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,16,22,22,9,1470,,1465,1474,2,,3,2,,14,12,2,2,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4422,1,0,2021-2022
21,,,,,,2014-06-06 00:00:00,2014-06-06 00:00:00,M,2,2,,,N,No,No,No,,,No,2019-08-19 00:00:00,,Yes,2019-07-22 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,12,Y,2022-06-30 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-05-16 00:00:00,2022-05-16 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-16 00:00:00,157341090,C,161722509,C,157421244,C,52970609107465,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,22,26,24,14,1546,,1571,1520,4,,4,3,,30,18,3,3,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,3917,1,0,2021-2022
21,,,,,,2012-03-20 00:00:00,2012-03-20 00:00:00,M,4,4,,,N,No,No,No,,,No,2021-03-24 00:00:00,,Yes,2021-03-11 00:00:00,EL,1,1,SPA,No,,No,No,No,Yes,No,No,No,No,No,No,No,500,12,Y,2022-05-03 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-03-09 00:00:00,2022-03-09 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-04-20 00:00:00,2022-04-20 00:00:00,,,N,2022-04-20 00:00:00,150198606,C,144115519,C,150291562,C,150593510,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,11,0,6,3,1398,,1362,1434,1,,1,1,,14,14,1,1,1,1,N,N,N,N,59,22,5,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4427,1,0,2021-2022
21,,,,,,2012-10-17 00:00:00,2012-10-17 00:00:00,F,3,3,,,N,No,No,No,,,No,2017-07-24 00:00:00,,Yes,2017-07-24 00:00:00,EL,1,1,SPA,No,,No,No,No,Yes,No,No,No,No,No,No,No,500,12,Y,2022-05-03 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-03-10 00:00:00,2022-03-10 00:00:00,,,N,2022-04-19 00:00:00,2022-04-19 00:00:00,,,N,2022-04-20 00:00:00,2022-04-20 00:00:00,,,N,2022-04-20 00:00:00,150241763,C,144286029,C,150305802,C,150618180,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,19,24,19,14,1543,,1520,1565,4,,4,4,,17,17,3,2,2,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,KN,,17,20,13,11,1465,3,1489,19,4,1410,14,3,2,3,2,2,2022-08-05 00:00:00,ZZ,2436,1,0,2021-2022
21,,,,,,2015-09-11 00:00:00,2015-09-11 00:00:00,F,KN,KN,,,N,No,No,No,,,No,2021-08-24 00:00:00,,Yes,2021-07-26 00:00:00,EL,5,5,PHI,No,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,400,13,Y,2022-06-30 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-18 00:00:00,162844262,C,162825488,C,162855958,C,52950608633330,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,17,17,14,12,1449,,1462,1419,3,,3,3,,15,14,3,2,2,3,N,N,N,N,51,20,9,14,8,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4624,1,0,2021-2022
21,,,,,,2009-12-06 00:00:00,2009-12-06 00:00:00,M,6,6,,,N,No,No,No,,,No,2015-08-05 00:00:00,,Yes,2015-08-05 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-05-06 00:00:00,,,N,2022-04-21 00:00:00,2022-04-21 00:00:00,,,N,2022-03-09 00:00:00,2022-03-09 00:00:00,,,N,2022-04-21 00:00:00,2022-04-21 00:00:00,,,N,2022-04-22 00:00:00,2022-04-22 00:00:00,,,N,2022-04-22 00:00:00,151040220,C,144066655,C,151087671,C,151390128,C,,,,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,18,28,18,15,1578,,1573,1583,4,,4,3,,24,18,2,3,2,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,5,,20,25,19,13,1549,3,1545,20,4,1553,16,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,18,23,16,11,1503,3,1498,18,3,1508,13,2,2,2,2,2,2022-08-05 00:00:00,ZZ,2494,1,0,2021-2022
21,,,,,,2011-07-11 00:00:00,2011-07-11 00:00:00,M,4,4,,3768221,N,No,Yes,Yes,OHI,OHI,No,2017-04-12 00:00:00,,Yes,2017-03-01 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-05-06 00:00:00,,,N,2022-04-26 00:00:00,2022-04-26 00:00:00,,,N,2022-03-10 00:00:00,2022-03-10 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-04-27 00:00:00,152440208,C,144308437,C,153065234,C,153108601,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,15,20,8,3,1455,,1465,1445,1,,2,1,,14,13,2,2,1,1,N,N,N,N,64,22,12,26,4,Yes,Yes,,,,,,,,,,,,,,,,,,,TDS_TTS_Stim&TDS_TTS_Item,,TDS_TTS_Stim&TDS_TTS_Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TDS_UAV_1,TDS_UAV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEDS_NoiseBuf,NEDS_NoiseBuf,NEDS_NoiseBuf,NEDS_NoiseBuf,,,,,,,,,NEDS_SS,NEDS_SS,NEDS_SS,NEDS_SS,NEDS_SimpDirs,NEDS_SimpDirs,NEDS_SimpDirs,NEDS_SimpDirs,,,,,Y,Y,3,,13,NS,7,6,1456,2,1456,32,2,1456,13,1,2,NS,1,2,,,,,,,,,,,,,,,,,,,,,Y,Y,1,,16,17,12,3,1429,2,1453,12,3,1404,10,1,2,2,2,1,2022-08-05 00:00:00,ZZ,3390,1,0,2021-2022
21,,,,,,2014-04-27 00:00:00,2014-04-27 00:00:00,M,2,2,,,N,No,No,No,,,No,2019-08-16 00:00:00,,Yes,2019-07-24 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-06-30 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-05-16 00:00:00,2022-05-16 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-16 00:00:00,153196287,C,161723415,C,153299185,C,52970609107453,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,15,26,14,12,1470,,1485,1454,2,,3,2,,16,10,2,3,2,2,N,N,N,N,62,22,12,22,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,3941,1,0,2021-2022
21,,,,,,2009-01-31 00:00:00,2009-01-31 00:00:00,M,6,6,,,N,No,No,No,,,No,2014-08-19 00:00:00,,Yes,2016-10-11 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-06-08 00:00:00,,,N,2022-05-06 00:00:00,2022-05-06 00:00:00,,,N,2022-05-31 00:00:00,2022-05-31 00:00:00,,,N,2022-05-09 00:00:00,2022-05-09 00:00:00,,,N,2022-05-31 00:00:00,2022-05-31 00:00:00,,,N,2022-05-31 00:00:00,157956880,C,164402708,C,158606824,C,164409453,C,,,,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,21,22,21,15,1577,,1542,1611,4,,4,4,,19,22,3,2,3,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,15,21,19,14,1504,3,1466,15,3,1542,16,3,2,2,2,3,2022-08-05 00:00:00,ZZ,2640,1,0,2021-2022
21,,,,,,2014-09-17 00:00:00,2014-09-17 00:00:00,F,1,1,,,N,No,No,No,,,No,2020-11-20 00:00:00,,Yes,2020-08-24 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,15,Y,2022-07-05 00:00:00,,,N,2022-05-16 00:00:00,2022-05-16 00:00:00,,,N,2022-05-17 00:00:00,2022-05-17 00:00:00,,,N,2022-05-16 00:00:00,2022-05-16 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-17 00:00:00,161498262,C,162349963,C,161523438,C,52960608821626,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,15,14,4,8,1416,,1433,1399,2,,2,1,,11,10,2,2,1,2,N,N,N,N,47,22,9,9,7,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4417,1,0,2021-2022
